time_numeric,Sea_Ice_Concentration,NAO,AO,ENSO,solar_radiation,Central Arctic,Chukchi Sea,East Siberian Sea,Beaufort Sea,Canadian Archipelago,Laptev Sea,Kara Sea,Barents Sea
2007.583333,-0.01267731,1.59,0.231,-1.03,-24965.58,-0.088967768,-0.271887612,-0.335905512,-0.158633641,-0.036476292,0.008606947,0.011114386,0.001057275
2007.666667,-0.0135274,2.34,-0.427,-1.71,11976.85,-0.15562772,-0.237867178,-0.212893138,-0.079608295,-0.019348307,-0.049021938,-0.035733333,-0.000516129
2007.75,-0.01644689,2.69,1.412,-2.09,-1275.571,-0.104989525,-0.296063857,-0.443862767,0.033887097,0.04319287,-0.097268739,-0.146036491,-0.033791968
2007.833333,-0.00051723,0.14,-1.04,-2.53,107.143,0.00350282,-0.127095785,-0.111957255,-0.043080645,0.027994296,-0.001157221,-0.076134737,-0.016251481
2007.916667,0.00015479,-1,-1.461,-2.72,24.3914,-0.020746978,-0.097430396,-0.093727784,-0.00535023,0.002519786,0.00293053,-0.042517895,0.012300197
2008,0.00189281,0.67,-1.215,-2.38,-316.7037,-0.004244158,-0.009381865,-0.008427447,0.008875576,0.003952941,-0.002702011,-0.048007018,0.001412772
2008.083333,0.0044741,1.2,2.245,-1.8,-1859.233,0.004001612,0.036411239,-0.000197975,0.008414747,-6.13E-05,0.000418647,-0.061348772,-0.064126399
2008.166667,0.00872585,-1.36,-0.596,-1.03,13672.53,0.004915391,0.022853129,-0.001383577,0.017504608,0.000724421,0.004855576,0.014186667,0.028202765
2008.25,0.00783434,-1.24,-0.999,-0.67,26701.04,0.002099919,0.012945083,-0.002233971,0.0110553,0.005560071,0.05213894,0.027004912,0.043308756
2008.333333,0.00235054,-2.39,-2.099,-0.37,-8540.4,-0.011761483,-0.021683269,0.002627672,-0.066329493,-0.006803565,0.067127971,0.002938947,0.033481238
2008.416667,0.00364435,-0.08,0.465,-0.33,42081.35,0.004289283,0.131448276,0.140661417,-0.101663594,-0.000715865,0.11697989,-0.005406316,0.025382488
2008.5,0.0071061,-0.69,-0.083,0.29,3001.38,-0.003148268,0.071187739,0.262276715,-0.157698157,0.026217469,0.208038391,0.008634386,0.021519421
2008.583333,0.00323325,-1.02,-0.046,0.59,-1123.77,0.025809025,0.052812261,0.208758155,-0.201976959,0.023696257,0.121283364,-0.008896842,0.008908492
2008.666667,0.00151036,0.3,-0.506,0.86,-15800.15,0.062937147,0.025752235,0.047788526,-0.143131336,0.017417469,0.06966362,-0.001104561,0.006230415
2008.75,0.01291535,-0.49,1.293,1.04,1854.317,0.084464142,0.192633461,0.395896513,-0.023829493,0.009224955,0.137458867,0.029369825,0.022868993
2008.833333,0.00790255,-0.9,0.611,1.08,-779.735,0.016920226,0.272,0.154706412,0.082223502,-0.013011052,-0.006647166,-0.014186667,0.067919684
2008.916667,0.00559066,-0.62,-0.173,0.72,-21.4196,0.028917808,0.186360153,0.096031496,0.0295553,-0.004440642,-0.003678245,-0.011445614,0.050293614
2009,0.00024551,-0.9,-0.019,0.79,187.201,0.016775181,0.00807152,0.000773903,-0.007635945,-0.006668093,-0.010767824,0.021745965,0.075144174
2009.083333,0.000104,-0.67,-1.61,0.88,-155.783,-0.009915391,0.005729246,0.008074241,-0.004101382,0.006159002,-0.001585009,0.046029474,0.057632653
2009.166667,-0.001331,0.49,-0.465,0.52,-5896.57,0.006317486,-0.010659004,0.009880765,-0.010557604,-0.001679857,0.006767824,0.005157895,0.036543779
2009.25,0.00174437,0.87,1.428,0.64,-3686.87,0.004557615,0.013093231,-0.009307087,0.009101382,-0.002397148,-0.018323583,0.019376842,0.060583278
2009.333333,0.00268726,3.41,2.399,0.9,-3428.64,-0.000378727,0.010273308,-0.003869516,0.09647235,0.007063102,0.008361974,0.026422456,0.034733377
2009.416667,0.00494685,0.18,-1.261,0.99,-16424.35,0.036943594,-0.063854406,-0.014267717,0.205396313,0.030692335,-0.077180987,0.048582456,-0.029009875
2009.5,0.0008934,-0.88,-0.876,0.78,-2335.88,0.027732474,0.021282248,-0.023754781,0.269096774,-0.00882139,-0.201555759,-0.018137544,-0.013124424
2009.583333,0.00418585,0.97,0.026,0.69,10329.85,0.062219178,-0.023389527,0.04407649,0.227808756,0.04641426,-0.15326691,-0.008042105,3.29E-05
2009.666667,0.00563574,0.49,1.202,0.93,9346.38,0.04844722,0.039777778,0.146384702,0.127147465,0.025956506,-0.090502742,0.001083509,-0.001756419
2009.75,-0.006031,-0.99,-3.216,1.24,3402.215,-0.090834005,-0.032150702,0.041338583,0.027995392,0.046130481,-0.18502011,-0.058001404,-0.021174457
2009.833333,-0.00785321,0.3,0.367,1.92,-157.816,-0.062491539,-0.072500639,-0.048231721,-0.014875576,0.011160071,-0.006734918,-0.081195789,-0.078828176
2009.916667,-0.0046275,-1.65,-4.061,2.6,77.0234,-0.032652699,0.005118774,-0.0088009,-0.017317972,-0.00283779,-0.003530165,0.04941614,-0.044654378
2010,-0.00355746,-1.1,-3.387,2.41,346.9885,-0.019424658,-0.023688378,-0.014985377,0.00328341,0.001380392,0.000848263,0.012157193,-0.004824226
2010.083333,-0.0037274,-2.04,-3.594,2.04,4430.723,0.007682514,-0.012740741,-0.011694038,0.007730415,-0.000981105,-0.005583181,-0.003677193,0.01877946
2010.166667,0.0003319,-1.45,-0.553,1.59,3310.2,-0.001674456,0.00063857,-0.003574803,0.005057604,0.001782531,-0.004566728,0.004101053,0.067632653
2010.25,-0.00087047,-0.52,-1.248,0.73,-13745.41,-0.011057212,0.006148148,0.018989876,-0.001557604,-0.007369697,0.015031079,-0.001980351,0.026675444
2010.333333,-0.0070798,-3.17,-2.113,-0.28,-15182.12,-0.016368251,0.016367816,-0.000692913,-0.029172811,-0.012762923,-0.034299817,-0.05189614,-0.083387755
2010.416667,-0.01064934,0.39,1.338,-1,-41839.84,-0.063470588,0.04444189,-0.017646794,-0.094117512,-0.024253832,-0.026084095,-0.078972632,-0.023773535
2010.5,-0.0066399,1.73,1.791,-1.55,-16432.06,-0.080456084,0.047854406,0.018186727,-0.102914747,-0.021979323,0.013387569,-0.030244211,-0.013341672
2010.583333,-0.00319185,-1.03,-0.063,-1.95,-3857.16,-0.076945205,0.077083014,0.072139483,-0.039239631,-0.056126916,0.042959781,-0.01941193,-0.010022383
2010.666667,-0.00467103,-2.3,-1.74,-2.28,-8805.12,-0.041937953,-0.040367816,-0.046546682,-0.075140553,-0.037886631,0.001223035,-0.000858947,-0.002704411
2010.75,0.00279867,0.1,1.073,-2.58,-3964.175,0.068903304,0.054878672,-0.046571429,0.010608295,-0.056991087,0.072700183,0.047973333,-0.002481896
2010.833333,0.00047212,-1.6,-0.835,-3.1,1899.298,0.076833199,-0.007157088,0.0083982,-0.070016129,-0.027144385,0.00208958,0.106116491,0.053581303
2010.916667,-0.00224066,0.08,0.782,-3.34,213.1917,0.052875101,-0.042891443,0.006861642,0.023191244,0.004472014,-0.000387569,0.016129123,0.088122449
2011,-0.00284783,0.23,0.904,-3.06,-436.104,0.024709106,0.003925926,0.014337458,-0.005205069,-0.004352228,0.007436929,0.044117895,0.048570112
2011.083333,-0.0026013,2.68,5.841,-2.36,-2315.516,0.006216761,-0.011282248,0.001489314,-0.008023041,-0.001738324,0.000989031,0.011134035,0.058633311
2011.166667,-0.00836637,1.49,1.856,-1.83,-911.85,-0.005589847,0.002807152,-0.006058493,0.003069124,0.00180107,-0.018976234,-0.038050526,-0.075589203
2011.25,-0.0048846,3.2,2.55,-1.15,-11746.34,0.00043755,-0.014574713,-0.023572553,0.010354839,0.011342602,-0.023288848,-0.032763509,-0.060423963
2011.333333,-0.0018595,1.43,0.884,-0.3,12009.96,0.005415794,-0.028462324,0.009860517,-0.018645161,0.016365062,-0.006771481,-0.044171228,0.040633311
2011.416667,0.00211464,-0.46,-0.845,0.31,27210.19,0.024005641,-0.048426564,0.044742407,0.063873272,0.000265241,-0.025109689,-0.081998596,0.025528637
2011.5,-0.00191996,-1.09,-0.907,0.64,8102.06,0.03943191,-0.081172414,-0.071896513,-0.010592166,-0.005802496,-0.104895795,-0.030745263,0.007674786
2011.583333,-0.0055878,-0.13,-0.946,0.74,3125.5,-0.040436745,-0.076564496,-0.074506187,-0.070373272,-0.031925847,-0.10559415,0.007585965,0.000213298
2011.666667,-0.00140437,1.33,1.53,0.8,7481.4,-0.013642224,0.036766284,0.020134983,-0.035675115,-0.03177041,-0.059023766,-0.001671579,-0.0020395
2011.75,-0.00523722,1.32,1.267,0.64,-12.243,-0.007509267,-0.075765006,-0.042544432,-0.084663594,-0.015814617,-0.15620841,-0.032571228,2.37E-05
2011.833333,0.00136739,2.98,1.835,0.45,-1780.915,-0.022227236,-0.0528659,0.010224972,0.088442396,0.025677005,-0.009360146,-0.068676491,-0.033607637
2011.916667,0.00299706,4.37,4.852,0.54,-191.7024,-0.022011281,0.06566539,0.014983127,0.010817972,0.008423529,-0.009224863,-0.174364912,-0.101400922
2012,0.00528343,2.05,1.463,0.67,205.6245,-0.036148268,0.02939719,0.001068616,0.015518433,0.014444207,-0.000444241,-0.087671579,-0.137510204
2012.083333,0.00028365,-0.28,-1.611,0.44,-1749.961,-0.040630943,0.026148148,0.006220472,0.011306452,0.003727629,-0.011325411,-0.168565614,-0.172263331
2012.166667,0.00782931,0.66,-0.387,0.32,-4259.42,-0.03077921,0.008485313,0.006211474,0.003258065,0.00253262,0.012144424,-0.033038596,-0.074995392
2012.25,0.00557786,-2.01,-2.31,0.27,23017.25,0.000365834,0.01508046,0.021214848,0.000834101,0.002929055,0.016681901,-0.026011228,-0.051593153
2012.333333,0.0039772,-0.85,0.203,0.2,-3719.4,0.006534247,0.03359387,-0.037707537,-0.023935484,0.005724064,-0.013879342,-0.008096842,-0.071487821
2012.416667,-0.0042735,-1.25,0.186,0.4,-13545.35,0.003347301,0.027601533,-0.108434196,-0.133608295,0.000578966,0.001842779,-0.060637193,-0.044093483
2012.5,-0.00350564,0.19,0.64,0.68,-34502.06,-0.023670427,0.058786718,-0.075851519,-0.085771889,-0.006894831,0.033621572,-0.035271579,-0.011191573
2012.583333,-0.0051112,0.37,1.077,1.12,-10878.19,-0.007362611,-0.042005109,-0.179694038,-0.14275576,-0.002090553,0.024063985,-0.009922807,-0.000438446
2012.666667,-0.00892274,-1.13,0.107,1.18,-7174.7,-0.105589041,-0.070181354,-0.161399325,-0.136541475,-0.013105169,0.000954296,-0.00077193,-8.43E-05
2012.75,-0.00493801,-2.45,-2.314,1.31,-350.524,-0.028700242,0.019726692,-0.081136108,-0.223435484,-0.030255971,0.07088117,-0.016995088,-0.001024358
2012.833333,-0.00508105,-1.94,-1.57,1.35,39.079,-0.04,0.210975734,-0.011484814,-0.09062212,-0.01838574,-0.025605119,-0.123717895,-0.026880843
2012.916667,-0.0019254,-2.35,-3.97,0.81,48.9545,-0.022843674,-0.00062069,-0.034731159,0.00262212,0.001214973,0.004696527,-0.005232281,-0.021033575
2013,-0.0022163,-0.82,-0.39,0.34,248.5527,-0.02278888,-0.03102682,-0.017379078,0.002158986,0.000787166,0.005632541,0.030538947,0.002622778
2013.083333,0.00559555,-0.87,-0.971,0.15,-2281.933,0.026962127,-0.000332056,-0.001946007,0.005223502,0.004705882,0.019106033,0.152472982,0.061083608
2013.166667,-0.00017488,-2.88,-4.222,0.36,18596.16,0.030806608,-0.015609195,-0.004546682,-0.007854839,0.001445989,0.006672761,0.080739649,0.121061224
2013.25,-0.00189602,0.22,0.357,0.25,7450.87,0.001163578,-0.007798212,-0.010211474,0.007133641,-0.002488414,-0.01114808,0.058477193,0.066537196
2013.333333,0.0024148,1.48,0.326,-0.08,15967.3,0.002810637,0.00592848,0.030429696,0.080569124,0.003834581,-0.01050457,0.055563509,0.025329822
2013.416667,0.00937394,3.05,1.221,-0.44,59384.7,-0.038987913,0.026891443,0.067212598,0.244753456,0.017688414,0.018248629,0.184964211,0.010529296
2013.5,0.0082711,1.99,-0.179,-0.64,25701.1,-0.005322321,-0.026597701,0.16879865,0.264343318,0.03873369,0.061965265,0.091118596,-0.000268598
2013.583333,0.01413273,1.95,0.14,-0.85,34040,0.012740532,0.145323116,0.305786277,0.368218894,0.085729768,0.08140585,0.026572632,-8.95E-05
2013.666667,0.0155508,0.83,-1.233,-0.56,5442.53,0.016334408,0.222508301,0.365365579,0.457009217,0.094602496,0.021411335,0.009542456,0.000115866
2013.75,0.01565646,0.78,1.777,-0.46,-1592.211,-0.008078163,0.185724138,0.404265467,0.286520737,0.070783601,0.128301645,0.091477895,0.001518104
2013.833333,0.00678396,1.48,2.14,-0.3,395.984,0.02487913,-0.086265645,0.050674916,0.023449309,0.006137611,0.035868373,0.172620351,0.003370639
2013.916667,0.0046993,0.78,3.224,0.08,-234.6227,0.023255439,-0.072127714,0.023289089,-0.0245553,-0.002568271,0.011137112,0.162308772,0.0440316
2014,0.0010832,-0.06,-0.359,0.04,-253.8632,0.028920226,-0.006773946,0.022393701,-0.010963134,-0.000457754,0.003987203,0.065166316,0.057544437
2014.083333,-0.0064288,1.79,1.051,-0.1,-1335.293,-0.033791297,-0.069719029,-0.001327334,-0.010986175,-0.004491979,-0.011,0.009237895,-0.033830151
2014.166667,-0.00407186,2.41,4.391,-0.03,-20346.88,-0.023589847,-0.008980843,0.012292463,0.003516129,-0.004998217,-0.009038391,-0.04301193,-0.124036866
2014.25,-0.00277198,-0.38,0.65,0.33,-12146.5,0.006763094,-0.014237548,-0.005948256,-0.016207373,0.000501961,-0.013314442,0.007152281,-0.056263331
2014.333333,-0.00260914,-1.49,-0.03,0.72,70.1,0.020148268,-0.066270754,-0.025860517,-0.02916129,-0.021423173,0.021389397,0.032370526,0.027493088
2014.416667,-0.00245354,-1.49,-1.056,0.65,-21581,0.050792103,-0.012296296,-0.016890889,-0.075470046,-0.000661676,-0.044972578,0.02314807,0.015140224
2014.5,0.0017968,-0.49,-0.478,0.33,5706.65,0.074765512,0.077974457,0.008731159,-0.11014977,0.001341889,-0.100321755,0.030085614,0.017695853
2014.583333,0.00210112,-2.65,-0.526,0.35,-8866.65,0.095099114,0.055223499,-0.083640045,-0.011912442,0.028039929,-0.115921389,0.005584561,0.027290323
2014.666667,-0.00059716,1.38,0.563,0.47,7883.51,0.108139404,-0.063662835,-0.179986502,-0.139294931,0.01602139,-0.032226691,-0.002585263,0.026716261
2014.75,-0.0029943,0.01,-1.397,0.64,3511.938,0.062517325,-0.070592593,-0.327577053,-0.009297235,0.039131551,-0.176528336,0.038607719,0.041420671
2014.833333,0.00095524,-0.22,-2.559,0.89,-870.078,0.025825141,-0.149683269,-0.126589426,-0.008364055,0.001957932,0.010749543,0.085619649,0.115801185
2014.916667,0.0002939,0.91,-1.062,0.88,168.3469,-0.006895246,-0.018965517,0.001131609,0.0080553,-0.000163993,-0.005765996,0.008884211,0.054782093
2015,0.00042355,1.5,2.061,1,-251.1665,0.016831587,-0.017054917,-0.006805399,-0.004389401,-0.00788877,-0.002325411,0.008277895,0.047619487
2015.083333,0.00235716,-0.02,0.999,1.04,1426.265,0.040066076,0.0390447,-0.001565804,-0.001525346,-0.005443137,-0.013067642,0.015077895,0.107370639
2015.166667,-0.00298366,0.65,0.631,0.75,91.16,0.018214343,0.00715198,-0.001829021,-0.001815668,-0.00283066,-0.005224863,0.010082807,0.02034628
2015.25,-0.00165756,0.42,0.244,0.62,-11443.44,-0.011380338,0.00454917,0.022911136,-0.003834101,-0.004862745,0.028925046,-0.038710175,-0.044734694
2015.333333,-0.00201496,1.07,0.299,0.6,-7803.6,-0.007290894,-0.005902937,0.047988751,-0.075251152,-0.002375758,0.043345521,-0.042342456,-0.009300856
2015.416667,-0.00055924,0.9,0.934,0.95,-27357.16,-0.010538276,-0.115885057,0.014251969,-0.106852535,-0.029785383,0.109087751,-0.138014035,0.021021725
2015.5,-0.00334844,-3.36,-0.619,1.52,-16926,-0.042237712,-0.201785441,-0.183390326,-0.061089862,-0.020407843,0.123659963,-0.077309474,-0.000641211
2015.583333,-0.00842249,0.92,-0.317,1.96,-12031.58,-0.046675262,-0.141386973,-0.09520135,-0.252859447,-0.071344029,0.071570384,-0.02725614,-0.025857801
2015.666667,-0.0037937,-2.27,-0.267,1.92,-8223.8,0.045089444,-0.049190294,-0.056314961,-0.218930876,-0.077156506,0.031106033,-0.005776842,-0.026766294
2015.75,-0.0023518,1.71,0.884,1.92,1970.488,-0.035257051,0.014375479,0.007394826,0.014396313,-0.04923066,0.145755027,-0.091643509,-0.042672811
2015.833333,-0.00292297,1.06,2.475,1.97,970.712,-0.038625302,0.062293742,0.071322835,0.066732719,0.013347594,-0.019212066,-0.144235789,-0.119159974
2015.916667,-0.00300935,0.38,1.031,1.95,-65.0142,-0.016788074,0.0679106,0.014870641,0.011076037,0.004744385,0.000255941,-0.084082807,-0.111231073
2016,-0.00437965,-1.67,-2.541,2.06,158.279,-0.040616438,0.030319285,0.006728909,0.003917051,0.002976114,-0.019533821,-0.099566316,-0.09601975
2016.083333,-0.00523853,0.26,-1.067,1.84,1668.153,-0.045664786,0.012773946,0.002589426,0.001158986,0.005544385,0.013338208,-0.091622456,-0.149190257
2016.166667,-0.00276324,-0.72,-1.557,1.15,2758.25,-0.041616438,0.014740741,-0.002744657,-0.003129032,0.004496257,0.009330896,-0.026822456,-0.065773535
2016.25,-0.0046382,-0.35,-2.267,0.21,14188.07,-0.005267526,-0.004684547,-0.005685039,-0.03312212,0.002766488,0.002210238,-0.016311579,-0.035719552
2016.333333,-0.00727294,-0.92,-0.799,-0.62,-10114.36,-0.027468171,0.002909323,-0.029190101,-0.138956221,0.007369697,-0.010617916,-0.025918596,-0.07605925
2016.416667,-0.00560343,-0.36,-0.114,-1.21,15361.26,-0.021979049,0.085527458,-0.02680315,-0.082352535,-0.007148663,-0.002135283,-0.014269474,-0.053834101
2016.5,-0.00342356,1.42,1.193,-1.94,23360.31,-0.04928606,0.105346105,0.045399325,-0.074373272,-0.017234938,0.106321755,-0.028293333,-0.017123107
2016.583333,-0.00356516,-0.89,1.161,-2.51,15202.98,-0.084159549,0.012625798,-0.056335208,-0.027990783,-0.016085561,0.107552102,0.002081404,-0.001223173
2016.666667,-0.0055943,1.26,0.946,-2.79,-6322.62,-0.139609186,-0.042740741,-0.068191226,-0.06225576,0.026669519,0.09047532,0.000167018,-4.48E-05
2016.75,-0.01249964,-0.03,-1.667,-3.1,-4264.828,-0.086642224,-0.163588761,-0.127334083,-0.225682028,-0.004647415,-0.075839122,-0.045497544,-0.000562212
2016.833333,-0.01689267,-1.9,-2.556,-3.48,-0.204,-0.108827558,-0.120735632,-0.129082115,-0.101928571,-0.015145811,-0.056383912,-0.154516491,-0.003115207
2016.916667,-0.01166612,-1.76,0.342,-3.16,-130.4807,-0.084121676,-0.176168582,-0.043145107,-0.011108295,-0.011048841,-0.017277879,-0.071710877,-0.009597103
2017,-0.0049515,0.36,2.391,-3,-216.7053,-0.034746978,-0.035989783,-0.008564679,-0.010368664,0.005477362,-0.003323583,-0.045389474,-0.036841343
2017.083333,-0.00157559,-0.58,0.364,-2.34,2.058,0.00486382,-0.000298851,0.002146232,-0.003437788,0.001340463,-0.004223035,0.018923509,0.024695194
2017.166667,-0.0006003,0.01,1.085,-1.59,2779.3,0.036810637,-0.004204342,-0.010526434,0.001707373,0.003488057,-0.009416819,-0.012544561,0.067522054
2017.25,0.00294014,1.35,0.962,-0.69,4912.23,0.022329573,-0.00762963,-0.020364454,0.04514977,0.00397148,-0.012427788,0.025086316,0.083166557
2017.333333,0.00859324,-1.14,-0.694,0.07,8974.62,0.035386785,-0.044061303,-0.019959505,0.167693548,-0.004061319,0.001566728,0.054735439,0.111608953
2017.416667,0.00449407,0.48,0.089,0.37,13236.8,0.041114424,-0.074896552,-0.029613048,0.107285714,0.040533333,-0.018976234,0.061042807,0.051015142
2017.5,0.00312274,3.02,0.549,0.73,17168.74,0.065606769,-0.050819923,-0.108749156,0.113320276,0.015788948,-0.060625229,0.052439298,0.019532587
2017.583333,0.003844,0.55,-0.322,0.42,-18301.34,0.067975826,-0.034924649,0.028303712,0.028327189,0.053417469,-0.033829982,0.011354386,0.005096774
2017.666667,0.0047905,-1.22,-1.273,0.15,-5944.18,0.060338437,0.000597701,0.079968504,0.070315668,0.038076292,0.01864351,0.00528,6.98E-05
2017.75,0.01034987,-0.22,2.607,0.18,-3022.758,0.076099919,-0.001867178,0.139430821,0.114769585,0.041383244,0.164056673,0.065025965,0.002090849
2017.833333,0.01233458,0.16,0.533,-0.21,461.901,0.104863014,-0.093499361,0.064785152,0.000292627,0.013137968,0.074460695,0.195473684,0.016057933
2017.916667,0.00744157,0.4,-1.845,-0.48,10.7673,0.076480258,-0.018804598,0.024301462,-0.011942396,0.003713369,0.023575868,0.104872982,0.014682028
2018,0.00391803,0.96,-1.223,-0.55,191.8398,0.05938195,0.020296296,0.008762655,-0.000552995,-0.007539394,0.026060329,0.067243509,0.017258723
2018.083333,0.00067473,0.58,-0.227,-0.7,1562.677,-0.004799355,-0.035989783,-0.01056018,0.005868664,-0.003134403,0.005590494,0.014450526,0.022922976
2018.166667,0.0014347,-1.67,-2.306,-0.83,8613.68,-0.026922643,-0.022983397,0.002029246,0.002352535,0.001537255,0.011157221,0.057031579,0.057845951
2018.25,0.00055986,-0.49,0.633,-0.73,3200.27,-0.019866237,-0.020988506,0.014015748,-0.001193548,0.001329055,0.004661792,0.04346807,0.07514944
2018.333333,-0.00221184,4.03,1.91,-0.57,-7624.06,-0.048519742,0.00456705,0.044760405,0.042516129,0.015040285,-0.012038391,0.044934737,-0.026310731
2018.416667,0.0022429,1.04,-0.022,-0.3,-32511.7,-0.045161966,0.055948914,0.101266592,0.096290323,-0.017936542,-0.084535649,0.07269193,-0.026940092
2018.5,0.00150556,0.13,-0.022,-0.13,-14655.36,-0.03077357,0.044446999,0.204544432,0.069039171,0.020269519,-0.138054845,-0.008846316,-0.017395655
2018.583333,0.00297605,3.07,0.686,0.25,-13845.06,0.0082361,0.058722861,0.154458943,0.14916129,0.021517291,-0.130210238,-0.017563509,-0.005086241
2018.666667,0.0001828,2.28,1.077,0.9,20462.89,-0.00086382,-0.010166028,-0.012056243,0.150451613,0.028159715,-0.133265082,-0.005764211,-2.63E-06
2018.75,-0.00787193,0.74,-0.277,1.46,8408.75,-0.076385173,-0.036968072,-0.167401575,0.147767281,0.023371123,-0.321577697,-0.063607018,-0.001911784
2018.833333,0.0041377,-0.11,-1.038,1.87,-1330.622,-0.018256245,0.089918263,0.070526434,0.076029954,0.009898039,-0.032559415,-0.015890526,-0.003781435
2018.916667,0.00218446,-0.27,0.169,1.87,-34.1259,-0.000691378,0.144051086,0.012830146,0.013785714,0.001354724,-0.018570384,-0.062144561,-0.006312047
2019,0.00513643,-0.85,-0.432,1.63,191.8218,0.013752619,0.030380587,-0.00104387,0.015299539,0.005284848,-0.005899452,0.021653333,0.040110599
2019.083333,0.00527757,-1.29,1.036,1.49,-3928.94,0.04703062,0.016263091,0.008906637,-0.013281106,0.003442424,-0.002319927,0.049856842,0.042488479
2019.166667,0.00305084,2.16,3.057,1.61,-11498.37,0.044660757,-0.033872286,0.010384702,-0.019785714,-0.005615686,-0.00035649,-0.002924912,0.007306122
2019.25,-0.00471263,-0.77,-0.799,1.13,-16771.59,0.011290089,-0.008102171,-0.002170979,-0.013364055,-0.003222816,-0.003705667,-0.036637193,-0.074404213
2019.333333,-0.00352049,-4.74,-2.411,0.75,-21183.7,0.028295729,-0.052745849,-0.048195726,-0.119764977,-0.016054189,-0.001021938,-0.059835789,0.00239763
2019.416667,-0.00555626,-2.18,-0.981,0.41,-1642,0.033374698,-0.054365262,-0.070627672,-0.212834101,-0.001183601,-0.001159049,-0.06546807,0.0399447
2019.5,-0.00743563,-2.82,-1.502,0.23,-17249.54,0.02396938,-0.104526181,-0.184330709,-0.175949309,-0.013096613,-0.01942596,-0.019389474,0.024423963
2019.583333,-0.00742875,-3.14,-1.558,-0.05,19381.15,-0.01503062,-0.077588761,-0.25648369,-0.158087558,-0.051826025,0.022292505,0.003772632,0.008808427
2019.666667,-0.0022205,-1.83,-0.279,-0.44,-3558.02,0.036629331,0.008607918,-0.09648144,-0.117813364,-0.058514082,0.017435101,-0.000164211,0.00241343
2019.75,-0.00091594,-2.34,-0.495,-0.42,-1476.859,0.107762288,-0.047453384,-0.080375703,-0.178172811,-0.080068449,0.072691042,0.015418947,0.008144832
2019.833333,-0.00550614,0.39,-0.077,-0.38,1590.064,0.060983078,-0.192416347,-0.071799775,-0.095115207,-0.029859537,0.01449543,0.055393684,0.048534562
2019.916667,0.00057888,0.59,0.302,-0.37,-44.2974,0.043287671,-0.160357599,-0.016175478,-0.008387097,0.001908021,0.019976234,0.121740351,0.094125082
2020,-0.00021541,0.75,3.132,-0.05,-605.5527,0.012288477,-0.021310345,-0.004850394,0.004993088,0.000641711,0.000870201,0.035056842,0.070430546
2020.083333,0.00163956,0.97,2.268,-0.34,3179.65,0.011281225,0.034398467,0.001581552,0.020592166,0.00013262,-0.010234004,-0.032969825,0.026438446
2020.166667,0.00073969,-0.22,0.525,-0.33,7727.25,0.006877518,0.039083014,-0.015210349,0.013465438,0.003278431,-0.0191883,-0.016409825,-0.001261356
2020.25,0.00116853,-1.49,1.183,-0.26,12171.34,0.003717164,0.030681992,-0.013968504,0.003663594,-0.004882709,-0.01621755,-0.013018947,0.042724161
2020.333333,0.00000363,2.21,1.204,-0.82,18170.14,-0.001887188,0.119961686,-0.021617548,0.121601382,0.008038503,-0.04274223,-0.075396491,-0.002164582
2020.416667,0.00122496,0.94,0.479,-0.79,-8915,0.009394843,0.066881226,-0.091883015,0.212947005,-0.011572193,-0.016440585,-0.069861053,-0.024945359
2020.5,-0.00059327,0.2,0.478,-0.65,-35628.15,-0.048721193,0.112628352,-0.084771654,0.194232719,-0.004327986,-0.089990859,-0.022409825,-0.017314022
2020.583333,-0.00154914,1.29,0.341,-0.63,-19800.56,-0.083041096,0.007757344,0.019154106,0.128672811,0.004670232,-0.050722121,-0.000790175,-0.008805793
2020.666667,-0.00354047,1.14,0.325,-0.86,-6116.14,-0.123569702,-0.041425287,0.010771654,0.076218894,0.006765062,-0.024784278,0.00074807,-0.002491113
2020.75,-0.00452946,0.76,0.01,-1.74,-7699.618,-0.087045931,0.021371648,-0.136724409,0.185105991,0.004655971,-0.134259598,-0.013515789,-0.00795655
2020.833333,-0.0047124,2.26,3.279,-1.94,-1675.266,-0.08827639,0.193157088,-0.055451069,0.117684332,0.024273797,-0.127747715,-0.190300351,-0.060460829
2020.916667,-0.00398374,-1.5,-2.148,-1.67,-96.8543,-0.037983078,0.09162963,-0.025460067,0.005804147,0.002735116,-0.015378428,-0.175992982,-0.073934167
2021,-0.00451439,-2.45,-4.903,-1.6,745.375,-0.060382756,0.003443167,0.000218223,-0.005509217,0.00436221,0.002771481,-0.071494737,-0.083722186
2021.083333,-0.00244255,-1.12,-4.608,-1.37,1195.24,-0.0402917,-0.007455939,-0.014265467,-0.001370968,0.003064528,0.012884826,0.038411228,0.053714286
2021.166667,-0.00055813,-0.28,-0.532,-1.28,-6729.55,-0.041693795,0.016789272,0.010816648,0.008414747,0.000952585,0.022446069,0.031691228,0.023927584
2021.25,0.00217106,-0.41,-1.132,-1.08,-282.56,-0.023302176,0.01937931,0.020119235,0.015209677,0.008067023,0.022389397,0.010917895,-0.075023041
2021.333333,0.00421435,-0.83,-0.134,-0.19,15969.81,0.008337631,0.021813538,0.042272216,-0.008656682,0.004059893,0.004744059,0.061619649,-0.015415405
2021.416667,-0.000391,0.92,0.967,0.06,27056.45,-0.01715552,0.047859515,0.00095838,-0.028417051,0.003104456,-0.043784278,0.089914386,-0.005857801
